8000 18000
2173 5601 2585
2173 5811 6067
2174 2913 13412
2174 3603 1419
2174 5731 11201
2175 3277 13426
2175 4297 10720
2175 4392 7395
2175 4699 13520
2175 5178 9712
2175 6554 16176
2176 2733 15444
2176 5362 14349
2176 6038 11545
2177 3883 16301
2177 4289 15875
2177 6913 8010
2177 7168 11116
2178 2798 17222
2178 3053 14105
2178 3210 2058
2178 4354 10338
2178 6045 12388
2178 6740 7497
2178 7727 4468
2179 4742 27
2179 5921 17286
2179 6429 12074
2180 3960 12586
2180 5385 4975
2180 5840 8414
2180 6787 2259
2180 7963 9162
2181 2787 4956
2181 3573 10313
2181 3601 10726
2181 4778 823
2181 5125 6505
2182 4007 1530
2182 4358 720
2182 5188 13264
2183 2224 14013
2183 2785 6600
2183 3627 13796
2183 4110 14931
2183 4887 5403
2183 5823 3203
2183 6415 14834
2183 7595 11079
2184 2375 4270
2184 4646 4342
2184 7291 1182
2184 7837 17573
2185 6831 5369
2185 7883 10838
2186 2872 16853
2186 5002 349
2186 5854 10567
2186 7803 2546
2187 3023 11104
2187 3389 4556
2187 6547 9672
2187 7029 14498
2188 5983 14608
2188 6645 8844
2188 6698 2803
2189 2366 6684
2189 5706 10560
2189 6696 14616
2189 7898 10221
2190 2885 13526
2190 6224 17325
2190 6861 15911
2191 2807 17111
2191 6180 830
2192 4054 451
2192 5941 12689
2192 6487 4652
2193 5957 11106
2194 2592 4445
2194 5227 16153
2194 6788 2654
2195 4292 17600
2196 2482 1898
2196 2777 13581
2196 2798 9619
2196 3827 13000
2196 3989 267
2196 4338 11901
2196 4571 15906
2196 7214 3295
2197 7396 5544
2198 2851 7420
2198 3178 14030
2198 6002 3798
2198 6812 3934
2198 7135 7499
2198 7364 1534
2200 3277 9895
2200 4571 8277
2200 6950 10224
2200 7437 17037
2200 7919 6589
2201 2676 5267
2201 3953 17284
2201 4735 3823
2201 7758 6602
2202 4604 4883
2203 4590 6515
2204 2486 8765
2204 3739 6894
2204 5045 1274
2204 5578 9447
2205 4322 10051
2205 5225 13325
2205 5378 13505
2205 7069 6871
2206 4670 17574
2206 4889 14078
2206 6541 1200
2206 6681 5909
2207 7681 4077
2208 4452 440
2208 7556 6959
2209 3752 12710
2209 3803 8081
2209 4628 4879
2209 5493 553
2209 6829 6108
2210 2591 3097
2210 5344 282
2210 5555 6004
2210 7899 10921
2211 2875 14734
2211 6203 3777
2212 3735 11913
2212 7806 10704
2213 2235 11979
2213 4331 6249
2213 5150 759
2213 6085 9838
2214 3389 4399
2214 6463 9553
2214 6706 1748
2214 7672 1877
2215 3132 1107
2215 7830 6916
2216 3414 14936
2216 4767 16456
2216 5197 199
2217 4142 16214
2217 6221 10697
2217 6752 16092
2217 7466 15207
2218 2974 15534
2218 3409 9760
2218 4456 1821
2218 4834 8332
2218 5533 11795
2219 2408 6177
2219 5404 4902
2219 7078 4822
2219 7744 10629
2220 2993 918
2220 4099 16239
2220 7763 14337
2221 3112 8891
2221 4790 923
2221 5401 10665
2221 6090 13459
2221 6424 2848
2221 7193 4343
2222 3222 14327
2222 4248 1804
2223 2558 10043
2223 3443 11258
2223 4276 17289
2223 6060 619
2223 6193 1338
2223 6408 11638
2223 6969 12721
2224 7580 17468
2225 3721 16234
2225 4627 8503
2225 7795 12062
2226 2745 9966
2226 5279 15484
2226 5423 11215
2226 5611 5986
2226 6076 11188
2226 6203 11426
2226 7279 9864
2227 3210 11533
2227 7708 3337
2228 4299 9503
2228 4432 13352
2228 6616 14046
2228 7227 11324
2229 2385 13546
2229 2891 17735
2229 3326 5813
2229 4162 2343
2230 2460 9600
2230 5513 17047
2230 7043 11103
2231 2523 17873
2231 6054 3492
2232 4009 12961
2232 6459 1745
2232 6993 15696
2233 4851 7568
2233 5748 15476
2233 7204 3760
2234 6171 5327
2235 7911 13435
2236 3211 17979
2236 5421 8419
2236 7728 7982
2237 2259 12428
2237 5780 7449
2237 7073 4908
2239 2602 8930
2239 2613 4522
2239 2716 2921
2240 4759 4811
2241 7881 1647
2242 2630 7973
2242 2718 14694
2242 3316 12631
2242 5255 14976
2242 6819 14432
2243 2456 10709
2243 2490 3734
2243 2721 16155
2243 6768 16796
2243 7799 12770
2244 3762 13553
2244 4771 7066
2244 4850 16522
2244 5169 14609
2244 6071 4189
2245 4036 17293
2245 6254 5906
2246 3113 16341
2247 4786 6859
2247 7155 7836
2247 7890 4603
2248 2251 15173
2248 2674 7597
2248 2853 17907
2248 3190 12073
2248 3562 1986
2248 5296 2747
2248 7951 15217
2249 3419 6966
2249 4297 7012
2249 5797 5238
2249 6517 14640
2250 3379 6942
2250 4968 16726
2250 5430 14577
2251 2620 8232
2251 2792 14926
2251 3429 15995
2251 5277 8029
2252 4635 324
2252 5370 5600
2252 5572 6714
2253 2701 10620
2254 4792 5586
2254 5413 12662
2254 7364 11388
2254 7899 7470
2255 3365 7137
2255 3512 2818
2255 4097 11243
2255 4341 16692
2256 2372 2344
2256 7010 3902
2257 3225 8046
2257 3369 372
2258 3294 1184
2258 3694 16744
2258 4404 7232
2258 4835 1235
2258 6029 14136
2258 6659 9663
2259 2616 12674
2260 2715 17742
2260 5337 2000
2261 2539 11784
2261 6497 10816
2262 2852 5239
2262 3269 8566
2262 3894 8117
2262 4572 1049
2262 7290 6561
2263 3405 4760
2263 5261 12971
2263 6283 63
2263 6414 2102
2264 2876 8415
2264 4869 12861
2265 2614 17010
2265 2813 15565
2265 4107 1056
2265 6711 2351
2266 2282 16671
2266 4527 7389
2266 6927 539
2266 7534 4921
2267 3791 549
2267 5087 10353
2267 6533 10056
2268 2300 5677
2268 5799 16637
2268 7222 180
2269 3753 17100
2269 5495 4993
2269 6196 16578
2270 2694 10753
2270 3220 11682
2270 3342 10406
2270 3440 13683
2270 7700 3548
2271 2386 14140
2271 3767 1161
2271 5519 11478
2271 5623 17174
2271 5756 2255
2271 6095 5147
2272 4647 16701
2272 5091 11269
2272 7322 14213
2272 7426 17915
2273 5756 16643
2273 6637 16979
2273 6646 2846
2273 7880 2185
2274 2624 4401
2274 6198 10684
2274 6732 9472
2275 5085 16614
2275 5393 8108
2275 5840 3398
2275 6347 1829
2275 6934 13044
2276 2608 7313
2276 3566 14189
2277 3028 16850
2277 4662 9469
2277 6071 11769
2278 3133 915
2278 3811 8871
2278 5290 17347
2280 2811 6743
2280 2992 4287
2280 3656 235
2280 7241 1176
2283 3339 1102
2283 3701 3391
2283 5863 15224
2283 6533 2759
2284 3147 9185
2284 3349 4774
2284 4378 4426
2284 4659 11537
2284 5034 3032
2284 6194 14833
2285 2617 7322
2285 4012 3680
2285 4790 15232
2285 5318 13989
2285 7483 10270
2286 4446 37
2286 6120 2854
2286 7055 7669
2287 6747 8600
2288 5010 5942
2288 6197 3608
2288 6536 4537
2289 2873 11189
2289 2931 17575
2289 5674 1585
2289 7578 3837
2290 2603 13939
2290 5494 14831
2290 6855 2291
2290 7713 5073
2291 3503 17108
2291 4484 1663
2292 2680 10355
2292 3103 13871
2292 3271 1038
2292 4581 12143
2292 5068 17353
2292 6896 8339
2292 7456 8642
2293 6411 102
2294 7229 17080
2294 7563 15477
2295 2424 7765
2295 3094 15597
2295 3230 16113
2295 4914 16352
2295 5293 6650
2296 3844 1335
2296 4572 12286
2296 6211 11028
2296 7945 10316
2297 2832 2198
2297 4673 7171
2297 5007 11025
2297 5310 4012
2297 5420 13038
2298 2869 17512
2298 3803 7853
2298 6827 16222
2298 7843 8823
2299 3464 861
2299 4981 4113
2299 6752 13798
2300 5888 672
2300 7523 11700
2301 2502 3504
2301 5658 2551
2302 4774 5762
2302 5590 3988
2302 7837 2237
2303 5063 16421
2303 5112 12223
2303 5455 8238
2303 6350 17953
2303 7359 7981
2303 7549 15425
2304 3759 15375
2304 5198 17584
2305 2680 17865
2305 3414 3190
2305 6240 2597
2305 6584 2534
2306 5245 3243
2306 7980 4805
2307 3869 6961
2307 4853 7491
2307 6307 13206
2307 6553 9344
2308 3431 4483
2308 4149 3555
2308 7251 8116
2308 7666 5930
2309 3021 10559
2309 4301 17764
2309 4400 17494
2309 5235 635
2310 4621 15112
2310 5024 13848
2310 6443 14057
2311 3550 6297
2311 4670 17402
2311 4740 10958
2311 6407 743
2312 2330 10113
2312 5509 14071
2312 7017 15199
2313 3411 10483
2313 4875 5865
2313 5009 4433
2313 5211 8126
2313 6483 4233
2314 4132 13096
2314 5304 10212
2314 5937 8580
2314 6097 13663
2314 6377 13970
2314 7879 17672
2315 2640 1084
2315 2789 749
2315 3092 13210
2315 4964 14231
2315 5118 12683
2316 4568 9757
2316 6001 7656
2316 7113 169
2317 3241 9233
2317 6815 1189
2317 6982 13509
2317 7499 10464
2318 5221 5150
2318 5491 4784
2319 4656 3600
2319 5435 9681
2320 2680 6731
2320 4395 11885
2320 6906 8936
2321 3516 17697
2321 4870 9985
2321 5873 3133
2321 6422 11017
2321 6689 5810
2321 6733 16888
2321 7530 14643
2322 6323 16074
2322 6646 17467
2323 3217 16574
2323 3517 11942
2323 4522 9902
2323 5621 9129
2324 2511 15413
2324 2702 11306
2324 3911 12836
2324 7695 730
2325 3835 528
2325 5029 1054
2325 5061 15802
2326 2612 8372
2326 4377 11403
2326 7227 913
2327 3592 328
2327 5643 11929
2327 5706 4067
2327 5771 16817
2328 2638 16283
2328 3020 11763
2328 6617 1180
2328 7038 8158
2328 7921 7446
2329 2783 5728
2329 3865 12375
2329 3971 13727
2329 4762 8789
2329 7110 2722
2330 6585 12296
2330 6593 12735
2330 6931 4312
2331 3271 13225
2331 3279 5758
2332 5620 6392
2332 5997 8804
2332 6027 8879
2332 6123 5815
2333 6832 815
2334 3056 14587
2334 6495 12744
2334 7032 15215
2335 4369 15343
2335 4530 5201
2335 7675 12950
2336 2932 14849
2336 3050 12228
2336 5533 11602
2336 5700 1839
2337 2953 13149
2337 3740 16311
2337 5543 12568
2338 3462 15082
2338 4732 12353
2338 5438 14911
2338 5586 8541
2338 5674 13656
2339 2782 17689
2339 2810 15381
2339 7803 16171
2340 2417 11993
2340 3250 10589
2340 3875 11184
2340 3930 13586
2340 6803 4306
2341 4414 15223
2341 6656 10386
2342 2458 12729
2342 3182 13721
2342 4321 5777
2342 7630 735
2343 2884 11616
2343 5801 140
2343 6752 16781
2343 7523 5414
2344 2811 1218
2344 3240 13642
2344 3470 5135
2345 2847 2581
2345 6221 15665
2345 7849 9062
2346 3371 16918
2346 4260 2362
2346 4509 9300
2347 3320 11023
2347 4291 2771
2347 5512 776
2347 7401 17400
2348 3231 17879
2348 4025 12282
2349 3293 14998
2350 2525 6128
2350 3774 7113
2350 7561 14340
2350 7630 7650
2351 3637 2739
2351 3933 11476
2351 5331 9563
2351 5343 17781
2351 5359 16465
2351 5564 2527
2352 3740 13436
2352 3979 11883
2352 4085 14566
2352 4678 15515
2352 7472 13161
2352 7638 1382
2352 7961 3004
2353 2662 15984
2354 4449 3118
2354 5512 15131
2354 6629 17927
2355 5455 6156
2356 3198 4105
2356 4834 2481
2356 5160 4787
2357 4553 5689
2357 5150 8467
2358 2864 402
2358 5436 7346
2359 2856 12574
2359 3081 1110
2359 5175 9430
2359 5206 13497
2359 6141 12372
2359 7750 10321
2360 2855 859
2360 3865 4524
2360 5847 4280
2360 7076 11031
2361 3873 3938
2361 6244 7106
2361 6455 4139
2361 7924 5605
2361 7926 4728
2362 6662 3060
2362 7492 13260
2363 2976 16085
2363 4125 9797
2363 7872 17713
2364 2727 12209
2365 3041 7596
2365 3267 16382
2365 4774 1418
2365 5715 15341
2365 5973 4206
2365 6072 769
2365 7665 12061
2366 2606 3618
2366 5912 10658
2366 5944 6951
2366 7061 12934
2366 7297 14274
2367 3263 8860
2367 4213 3923
2367 6653 4863
2367 6721 8700
2368 4830 16677
2370 2384 1003
2370 4868 6500
2370 6612 5920
2371 3618 13251
2371 4600 6844
2371 4609 2710
2371 6316 16503
2371 7048 4420
2372 2733 7775
2372 3525 6168
2372 3768 4620
2372 6399 11152
2373 7417 4341
2374 2628 14017
2374 5230 8308
2374 5561 2643
2374 6648 4362
2374 7335 3431
2375 3109 3330
2375 3165 7263
2375 3355 9198
2376 2463 16945
2376 2732 16618
2376 4463 11712
2376 6536 16691
2376 7522 15596
2377 2824 6318
2378 3935 14163
2378 4515 14444
2378 4550 8626
2378 5718 15689
2378 6215 7291
2378 7407 11734
2378 7879 4647
2379 7457 16750
2379 7641 3788
2380 3098 14966
2380 3176 2330
2380 5621 14224
2380 6301 4854
2380 6754 12890
2380 6930 16734
2380 7287 4314
2381 3015 10084
2381 6211 16306
2381 6567 6085
2381 7851 7132
2382 3803 5976
2382 4643 6781
2382 6610 7909
2383 4894 15783
2385 3498 8900
2385 3695 6914
2385 5271 5882
2385 7596 15037
2385 7759 14011
2386 3998 966
2386 5245 12421
2386 5938 7248
2386 6723 6892
2387 2612 15165
2387 2910 5216
2387 7796 16474
2388 2849 5472
2389 3900 10260
2389 6058 4406
2390 2429 1116
2390 3145 12331
2390 4442 15774
2390 7556 11177
2391 2520 7525
2391 3914 9287
2391 4237 6356
2391 4637 12901
2391 4746 2800
2391 5334 9880
2392 2796 6860
2392 3341 5897
2392 3847 190
2392 4944 5451
2392 5524 16792
2393 3689 2079
2393 4416 10169
2393 6666 4912
2393 7644 11002
2394 2835 1775
2394 4607 4135
2394 5314 14539
2394 6248 16935
2394 6342 7148
2395 3156 9570
2395 7264 17416
2396 2703 2956
2396 5276 6516
2397 2868 13515
2397 3973 12663
2397 5110 10459
2397 6457 2380
2398 2588 7838
2398 3876 1185
2398 4645 3384
2398 5902 10120
2399 5355 2242
2400 3040 11015
2401 4000 14677
2401 4638 3855
2401 5179 11127
2402 2795 15794
2402 3281 1598
2403 3771 1605
2404 3373 9830
2404 4626 2223
2404 5226 409
2404 5567 5076
2405 4787 1703
2405 6124 8309
2405 6307 17644
2405 6647 9748
2405 7291 4990
2405 7340 483
2405 7477 5494
2405 7647 15829
2406 2477 9159
2406 3319 8856
2406 3626 13782
2406 4198 9863
2407 2532 16898
2407 5795 9336
2407 6083 8497
2407 7485 16842
2407 7825 15054
2408 2413 12125
2408 2886 16136
2408 4690 13097
2408 5317 3836
2408 6929 4173
2408 7522 7935
2409 2906 14045
2409 3324 9828
2409 4269 5624
2409 4648 8519
2409 6922 16096
2409 6953 7805
2410 4282 15782
2410 6468 11973
2411 3080 7391
2411 3936 3214
2411 4153 4791
2412 2507 12932
2412 2720 979
2412 7741 17669
2413 2511 2776
2413 3186 17338
2413 7203 12857
2414 2448 15553
2414 3497 11369
2414 5856 12703
2414 7540 602
2415 6161 4581
2416 6265 17442
2416 7820 17780
2416 7991 5550
2417 3367 17581
2417 6037 5269
2417 7586 7671
2418 5276 2930
2418 6470 7163
2418 6836 16917
2419 5777 13913
2419 6746 4169
2419 7801 2971
2420 2839 649
2420 2936 17636
2420 6272 7089
2421 3696 12306
2421 5672 2574
2421 6744 2477
2422 2883 16379
2422 4095 10725
2422 4880 5085
2423 2472 7208
2423 7464 14952
2424 2461 589
2424 2842 12273
2424 4379 13012
2424 7289 15409
2424 7317 11194
2424 7672 15051
2425 3159 17466
2425 3975 16981
2425 4319 2227
2426 2690 12441
2426 3930 9701
2426 6041 17746
2427 5536 17961
2427 6438 12763
2428 3533 9752
2428 4117 17250
2428 5246 7673
2428 6597 17481
2429 5192 2928
2429 5405 14362
2429 7954 3949
2430 3119 8938
2430 3611 11316
2430 3992 15411
2430 4572 9250
2430 6026 15620
2431 2894 5944
2432 4334 5271
2432 6501 14081
2433 4086 11461
2433 6519 7813
2434 3519 10156
2434 7886 17127
2435 7221 9436
2436 6296 5939
2438 3468 14646
2438 5480 6191
2438 6965 17603
2438 7766 4155
2439 2880 12389
2440 4095 10579
2440 4127 5510
2440 7134 14946
2441 3850 5561
2441 4607 14015
2441 5781 307
2441 7530 13828
2441 7772 7985
2442 3309 6769
2442 7252 6672
2442 7300 12661
2442 7987 11327
2443 2960 12968
2443 5760 5654
2444 5328 8574
2444 7013 16299
2445 4689 14144
2445 5726 10659
2445 7585 14056
2445 7652 3094
2445 7700 16290
2446 3064 4649
2446 3131 5196
2446 3708 12860
2446 4574 17159
2446 4801 17453
2446 5660 1855
2446 6418 3268
2446 7461 6791
2446 7660 11594
2447 4646 16448
2447 4952 7905
2448 2975 4260
2448 5564 9832
2448 7468 10281
2449 3723 12336
2449 6053 1680
2449 7692 15967
2450 2684 8429
2450 7565 10676
2451 6413 16772
2452 5555 4224
2452 5785 15271
2453 3707 13889
2453 5037 13680
2453 6026 4015
2453 7574 7681
2453 7806 5273
2454 3133 13827
2454 3216 1849
2454 3560 2302
2454 4734 8168
2454 5521 39
2454 6912 1170
2454 7066 3488
2455 6212 6445
2455 6733 16822
2456 2897 12522
2456 3267 14963
2456 4513 7160
2456 4964 6522
2456 6744 17408
2456 7465 1648
2456 7563 10446
2457 3844 16801
2457 5483 15339
2457 7450 4395
2458 3889 8049
2458 5967 12535
2459 2963 8268
2459 3091 5664
2459 4932 2081
2459 6614 14937
2459 6751 16814
2459 7248 14532
2459 7819 16873
2460 6420 14291
2460 7277 10140
2461 2542 7607
2461 3044 8487
2461 3845 1157
2461 4979 10305
2461 6727 7600
2461 6954 8940
2462 3171 2165
2462 7376 6778
2462 7416 4170
2462 7998 14921
2463 6000 14923
2463 6906 14395
2463 7023 12379
2464 2699 7205
2465 3061 15212
2465 3071 17886
2465 3101 2955
2466 3734 8911
2466 5735 13369
2466 5955 2366
2467 7600 4187
2468 2911 9703
2468 3669 11603
2468 4781 10828
2468 6630 5345
2469 3743 2993
2469 3854 5213
2469 4091 16073
2469 7826 9734
2470 4284 3470
2470 5207 11585
2470 5820 6507
2470 6775 5884
2470 6857 16739
2470 7977 16885
2471 2690 6897
2471 3359 8191
2471 3630 14895
2472 5486 13241
2472 5568 8987
2472 5839 13842
2472 5904 1654
2473 3762 1603
2473 4728 4329
2473 5372 9463
2473 6653 7150
2473 7957 6375
2474 3405 6614
2474 4655 7990
2474 4769 17419
2474 5808 10802
2475 3261 13638
2475 4083 8478
2476 5217 8300
2476 6120 7351
2477 3406 7211
2477 5510 8902
2477 7976 15360
2478 3498 17561
2478 5894 9948
2478 7719 1738
2479 6996 5487
2480 4065 7561
2481 5058 10768
2481 5207 10435
2481 6345 7622
2481 6789 5234
2482 4426 1302
2482 4552 11425
2483 2503 9731
2483 3027 8932
2483 4790 17990
2483 5265 8265
2483 6098 11944
2483 7463 9312
2484 3107 4909
2484 5501 13558
2484 7014 10083
2484 7414 12865
2485 2570 14942
2485 6418 17860
2485 6992 2441
2486 3177 2043
2487 4720 3808
2488 4229 17757
2488 4451 3172
2488 4599 9916
2488 4773 6509
2488 7423 2152
2488 7546 6009
2489 2970 2882
2489 7980 11963
2490 2736 7936
2490 5474 16461
2491 2608 8253
2491 6335 195
2491 7492 15753
2492 3061 13527
2493 2542 16006
2493 4973 1640
2493 6716 10871
2494 4609 6291
2494 5634 15858
2494 6065 15084
2494 6474 5084
2494 6882 1262
2494 7750 4461
2495 2732 11765
2495 3424 9502
2495 7612 5138
2495 7765 16642
2496 4499 14779
2496 4596 721
2496 5653 17495
2496 7162 5696
2497 3391 3540
2497 7263 3326
2498 3245 12799
2498 5961 9711
2498 7400 10443
2499 6169 8363
2499 7210 12339
2499 7828 15692
2500 3230 9881
2500 5535 16649
2500 6877 14244
2500 7327 5811
2501 2895 16719
2501 3390 16951
2501 3843 2283
2501 5518 8508
2501 5781 196
2501 7169 5483
2502 2962 8316
2502 3423 17252
2502 6163 12006
2502 6403 12437
2503 4718 10632
2503 4973 418
2503 5768 13815
2503 7944 16479
2504 6484 14026
2504 6523 13434
2504 6852 17841
2505 4997 10500
2505 5645 16318
2505 7042 7105
2505 7527 4370
2506 5293 1445
2506 6662 4701
2506 7432 16302
2507 2547 862
2507 5033 9842
2507 6385 17462
2508 6573 6911
2509 4464 13074
2509 6695 2651
2509 7038 10289
2510 4158 910
2510 4555 17022
2510 4866 7178
2510 4972 1088
2510 6309 12520
2511 2638 7662
2511 3628 16177
2511 5880 16307
2511 6552 9299
2512 2961 8490
2512 7153 14550
2513 6156 8259
2513 6353 14183
2513 6602 8426
2514 2606 14475
2514 3273 2707
2514 7655 15429
2514 7838 4030
2515 3815 16449
2515 5693 5318
2516 5631 10792
2516 6835 15354
2517 2857 7786
2517 3317 10634
2517 3757 17854
2517 4737 11503
2518 2830 7711
2518 3221 14624
2518 4378 2071
2518 5059 12673
2518 6642 7254
2518 7278 15005
2518 7909 2760
2519 3050 240
2519 4170 8093
2519 4225 16446
2519 4841 10809
2519 6345 10403
2520 3807 5562
2520 7471 15812
2521 3746 14145
2521 4358 4361
2521 5232 17438
2521 6444 9732
2521 7047 9254
2521 7940 12845
2522 5534 2375
2522 6230 13639
2522 7567 3804
2522 7622 3072
2522 7887 10995
2524 7404 11697
2524 7719 16492
2525 7938 11636
2526 5723 2413
2526 6168 8568
2526 7874 6801
2527 3392 2151
2527 4040 13382
2527 5684 334
2528 2904 4597
2528 2967 8120
2528 6089 95
2528 6492 9641
2528 7525 15624
2529 7736 5381
2530 2617 2999
2530 3209 10653
2530 4520 15993
2530 4622 6027
2530 7271 4860
2530 7334 9197
2530 7469 11191
2531 5695 11072
2532 3083 935
2532 3270 17517
2532 5188 16848
2532 7749 11456
2533 2823 23
2533 4234 10070
2533 7839 3628
2534 3324 8510
2534 3979 3192
2534 5247 385
2534 7127 11349
2534 7493 4161
2534 7902 14031
2535 4872 15108
2535 4881 13425
2535 6128 4589
2536 4666 17646
2536 7354 12098
2536 7689 10510
2537 2889 5630
2537 2977 11677
2537 5722 13925
2538 3661 13571
2538 4448 8832
2538 4550 12906
2538 4711 7325
2538 4838 11519
2538 4997 17557
2539 6306 10690
2539 6962 16023
2540 5407 3138
2540 7547 17212
2540 7678 14255
2541 5603 5593
2541 7175 4667
2542 2789 7167
2542 3376 8885
2542 3446 5385
2542 4701 9112
2542 4798 3387
2542 5371 17664
2542 7935 11715
2543 6314 9726
2543 7406 3216
2543 7712 12980
2544 4784 1465
2544 6154 441
2545 3970 3439
2545 7123 4814
2545 7953 7286
2546 3222 6451
2546 4057 2026
2546 4656 12153
2546 5002 16882
2546 7315 16183
2547 4885 4124
2547 5275 5783
2547 7157 42
2547 7725 131
2548 5165 6605
2548 7363 11270
2548 7533 14064
2549 4381 13385
2549 5496 11607
2549 5533 16498
2549 5851 12332
2549 7720 6541
2550 3758 11385
2550 4324 17069
2550 5951 1098
2550 6502 9477
2550 7424 12745
2551 6512 3226
2551 7322 1636
2552 3778 12111
2552 4161 3328
2554 2888 17292
2554 3962 11730
2554 4445 3147
2554 6737 2220
2555 2787 10069
2555 6800 15514
2556 3857 357
2556 4483 14075
2556 5184 3115
2556 7664 1495
2557 3475 7026
2557 4013 17771
2557 4436 14111
2557 7673 5185
2558 4555 2840
2558 5191 2250
2558 5394 7680
2558 5600 12501
2558 6975 8131
2559 6870 704
2560 4490 14009
2560 6103 1365
2560 6429 2207
2561 4293 7729
2562 2964 14554
2562 5073 4383
2562 5404 4010
2562 6362 11154
2563 7493 16360
2564 3202 8164
2564 4431 3053
2564 5313 9664
2564 5850 13606
2564 6326 5826
2564 7592 2200
2565 4998 13569
2565 5321 15645
2565 5398 9660
2565 6827 12326
2565 7559 9929
2565 7744 14865
2566 5237 5749
2566 6330 4478
2566 7324 4768
2567 2755 14191
2567 3046 12445
2567 3465 9591
2567 6302 12782
2568 5396 13311
2569 4377 6378
2569 6071 13292
2569 7352 4093
2569 7713 8886
2570 4249 5505
2571 2991 3432
2571 3525 2570
2571 4400 965
2572 5651 10526
2573 2612 4009
2573 4850 14411
2573 5931 15012
2573 7904 17409
2574 3394 11529
2575 3652 13043
2575 6510 1858
2575 6930 16361
2576 3467 5595
2576 5297 9762
2576 7561 3714
2577 2781 3553
2577 4260 12612
2577 5718 5895
2577 5899 1742
2577 5910 14269
2577 6054 14252
2578 5099 7206
2578 5217 2238
2579 3606 17133
2579 3801 16551
2580 3771 998
2580 5230 490
2580 6495 9722
2581 6378 9136
2581 6489 15854
2581 7310 2608
2582 4129 6774
2582 6354 1123
2583 7225 1884
2584 5168 12646
2584 6125 6921
2585 3149 17671
2585 4234 15819
2585 6389 8066
2586 2882 11018
2586 4603 11855
2586 4737 3596
2588 3979 9345
2588 5711 9603
2589 3463 11160
2589 3780 15436
2589 6331 1155
2589 6632 10299
2589 7449 17288
2590 2593 10517
2590 3977 2062
2590 4122 2845
2590 7685 6467
2591 3793 13501
2591 4869 7120
2591 6075 7486
2592 3444 16478
2592 6197 15174
2592 6381 3486
2592 7910 9833
2593 3726 12365
2594 2867 12702
2594 4777 7390
2594 4791 8204
2594 5598 9037
2594 7376 1291
2595 3602 13574
2595 4417 16052
2596 4404 4286
2597 3239 12996
2597 5630 11744
2598 3606 244
2598 6782 3213
2598 6815 8801
2599 5108 1538
2599 6940 1127
2600 4208 17008
2600 4585 13061
2600 7675 4517
2601 3562 8681
2601 4554 15034
2601 5037 13793
2601 5363 3510
2602 3695 4152
2602 4287 8276
2602 6051 9975
2602 6649 4963
2602 6800 14335
2602 7776 14176
2603 3412 16241
2603 3903 1750
2604 4727 1301
2605 3157 2356
2605 3729 1278
2606 4353 12071
2606 5029 4037
2606 5931 15608
2606 7499 12602
2607 6315 1820
2608 3632 2316
2609 2827 6415
2609 5025 2890
2609 6548 17331
2609 6869 14310
2610 3951 14733
2610 5279 5520
2610 6735 6320
2610 6912 11076
2611 6889 17999
2611 7494 12833
2611 7542 4754
2612 2901 1859
2612 3527 6421
2612 3917 14146
2612 7186 14704
2612 7718 13069
2613 6499 5200
2614 3304 11352
2614 4296 7159
2614 7277 11768
2615 3406 7454
2615 4222 229
2615 4308 9568
2616 2684 10616
2616 2704 9060
2616 5441 354
2616 6000 11216
2617 4051 13956
2617 4623 3588
2617 6139 12024
2617 7453 833
2618 3352 3141
2618 4189 4984
2618 6203 9104
2618 6233 6879
2618 6268 12524
2618 7440 13722
2619 3548 727
2619 3718 3363
2619 5350 14594
2619 5873 2716
2619 6104 13019
2620 3802 6323
2620 3932 11192
2620 3959 3508
2620 4643 17266
2620 5012 15035
2621 3633 2980
2621 4003 17456
2621 4138 17355
2621 4940 7754
2621 4964 17712
2621 6951 643
2622 2866 11248
2622 6124 17125
2622 7642 1356
2623 3530 13431
2623 5446 9960
2623 5769 1309
2623 6164 14527
2624 5735 3514
2624 6588 3925
2625 3383 10378
2625 3527 3023
2626 2783 1714
2626 4431 6651
2626 4655 11500
2626 6409 11898
2627 6364 2611
2628 4604 6555
2628 5145 13455
2628 6827 17543
2628 7101 4348
2629 4091 4610
2629 6359 7379
2630 4906 3671
2630 5394 2395
2630 6998 11175
2631 3884 7135
2631 5075 11346
2631 5184 13976
2631 6241 2798
2631 7156 14258
2632 3653 14965
2632 3879 8607
2633 3170 16353
2633 3351 7294
2633 4585 13678
2633 5439 8063
2634 3259 11663
2634 4917 1823
2634 6378 10791
2635 4986 16537
2635 6967 11687
2636 3279 17930
2636 4493 7521
2636 4604 15390
2637 3051 17921
2638 3806 8755
2638 6417 4767
2639 6265 7124
2639 6709 1728
2639 7404 5296
2639 7542 9716
2640 6276 361
2641 3399 1798
2641 4996 8438
2642 6697 14672
2643 4821 14693
2643 7139 14797
2644 2650 6428
2644 5460 17396
2645 2914 17185
2645 4360 7609
2645 6188 4415
2645 6331 14173
2646 4221 3681
2646 4425 2562
2646 6736 13562
2646 6999 7156
2646 7361 17057
2647 3650 11228
2647 3704 16779
2647 3826 12974
2647 4277 14507
2647 6190 3006
2648 3790 130
2648 4639 15201
2649 2651 17791
2649 3880 8725
2649 4286 13217
2649 4852 13001
2649 5363 15675
2650 2942 13419
2650 3903 5418
2650 6902 15772
2651 5295 8078
2651 7181 6639
2652 3966 5507
2653 3784 3205
